Date,Store ID,Product ID,Demand,Sales_Qty,Missed_Qty,Ordered_Qty,Inventory_Level,Revenue,COGS,Cash_Purchase,OpEx_Holding,OpEx_Order,Cost_Stockout,Daily_Net_Profit,Seasonality,Promotion
2023-12-31,S004,P0001,82,82.0,0.0,62,270.0,906.51,634.5569999999999,479.787,1.4310924657534179,50.0,0.0,375.29190753424655,Winter,0
2024-01-01,S004,P0001,31,31.0,0.0,62,301.0,342.705,239.8935,479.787,1.5954030821917733,50.0,0.0,-188.6774030821918,Winter,0
2024-01-02,S004,P0001,101,101.0,0.0,62,262.0,1116.555,781.5885,479.787,1.3886897260273907,50.0,0.0,585.3793102739727,Winter,0
2024-01-03,S004,P0001,90,90.0,0.0,62,234.0,994.9499999999999,696.4649999999999,479.787,1.2402801369862955,50.0,0.0,463.92271986301364,Winter,1
2024-01-04,S004,P0001,124,124.0,0.0,62,172.0,1370.82,959.574,479.787,0.9116589041095847,50.0,0.0,840.1213410958903,Winter,1
2024-01-05,S004,P0001,39,39.0,0.0,0,195.0,431.145,301.8015,0.0,1.033566780821913,0.0,0.0,430.1114332191781,Winter,0
2024-01-06,S004,P0001,80,80.0,0.0,248,177.0,884.4,619.0799999999999,1919.148,0.9381606164383518,50.0,0.0,-1085.6861606164384,Winter,1
2024-01-07,S004,P0001,75,75.0,0.0,62,102.0,829.125,580.3874999999999,479.787,0.5406349315068468,50.0,0.0,298.79736506849315,Winter,0
2024-01-08,S004,P0001,106,106.0,0.0,62,244.0,1171.83,820.281,479.787,1.2932835616438296,50.0,0.0,640.7497164383561,Winter,1
2024-01-09,S004,P0001,128,128.0,0.0,62,178.0,1415.04,990.5279999999999,479.787,0.9434609589041052,50.0,0.0,884.3095390410958,Winter,0
2024-01-10,S004,P0001,128,128.0,0.0,186,112.0,1415.04,990.5279999999999,1439.3609999999999,0.5936383561643808,50.0,0.0,-74.91463835616423,Winter,0
2024-01-11,S004,P0001,199,174.0,25.0,62,0.0,1923.57,1346.4989999999998,479.787,0.0,50.0,248.7375,1145.0455,Winter,1
2024-01-12,S004,P0001,85,85.0,0.0,186,101.0,939.675,657.7724999999999,1439.3609999999999,0.5353345890410934,50.0,0.0,-550.2213345890409,Winter,0
2024-01-13,S004,P0001,112,112.0,0.0,62,51.0,1238.1599999999999,866.7119999999999,479.787,0.2703174657534234,50.0,0.0,708.1026825342465,Winter,1
2024-01-14,S004,P0001,4,4.0,0.0,186,233.0,44.22,30.953999999999997,1439.3609999999999,1.234979794520542,50.0,0.0,-1446.3759797945204,Winter,0
2024-01-15,S004,P0001,192,192.0,0.0,62,103.0,2122.56,1485.792,479.787,0.5459352739726002,50.0,0.0,1592.2270647260275,Winter,0
2024-01-16,S004,P0001,117,117.0,0.0,62,172.0,1293.435,905.4044999999999,479.787,0.9116589041095847,50.0,0.0,762.7363410958903,Winter,0
2024-01-17,S004,P0001,78,78.0,0.0,0,156.0,862.29,603.603,0.0,0.8268534246575304,0.0,0.0,861.4631465753424,Winter,0
2024-01-18,S004,P0001,95,95.0,0.0,186,123.0,1050.225,735.1574999999999,1439.3609999999999,0.6519421232876682,50.0,0.0,-439.7879421232876,Winter,0
2024-01-19,S004,P0001,116,116.0,0.0,0,7.0,1282.3799999999999,897.6659999999999,0.0,0.0371023972602738,0.0,0.0,1282.3428976027396,Winter,1
2024-01-20,S004,P0001,115,115.0,0.0,186,78.0,1271.325,889.9274999999999,1439.3609999999999,0.4134267123287652,50.0,0.0,-218.44942671232866,Winter,0
2024-01-21,S004,P0001,63,63.0,0.0,248,15.0,696.465,487.52549999999997,1919.148,0.079505136986301,50.0,0.0,-1272.762505136986,Winter,1
2024-01-22,S004,P0001,152,152.0,0.0,62,49.0,1680.36,1176.252,479.787,0.25971678082191657,50.0,0.0,1150.313283219178,Winter,1
2024-01-23,S004,P0001,65,65.0,0.0,62,232.0,718.5749999999999,503.00249999999994,479.787,1.2296794520547887,50.0,0.0,187.5583205479452,Winter,0
2024-01-24,S004,P0001,115,115.0,0.0,62,179.0,1271.325,889.9274999999999,479.787,0.9487613013698586,50.0,0.0,740.5892386986302,Winter,1
2024-01-25,S004,P0001,135,135.0,0.0,186,106.0,1492.425,1044.6975,1439.3609999999999,0.5618363013698604,50.0,0.0,2.5021636986302838,Winter,0
2024-01-26,S004,P0001,86,86.0,0.0,62,82.0,950.73,665.511,479.787,0.4346280821917788,50.0,0.0,420.5083719178083,Winter,0
2024-01-27,S004,P0001,120,120.0,0.0,186,148.0,1326.6,928.6199999999999,1439.3609999999999,0.7844506849315032,50.0,0.0,-163.54545068493144,Winter,0
2024-01-28,S004,P0001,175,175.0,0.0,62,35.0,1934.625,1354.2375,479.787,0.185511986301369,50.0,0.0,1404.6524880136985,Winter,0
2024-01-29,S004,P0001,171,171.0,0.0,0,50.0,1890.405,1323.2834999999998,0.0,0.26501712328766996,0.0,0.0,1890.1399828767123,Winter,0
2024-01-30,S004,P0001,123,112.0,11.0,186,0.0,1238.1599999999999,866.7119999999999,1439.3609999999999,0.0,50.0,109.4445,-360.6455000000001,Winter,0
2023-10-31,S004,P0002,90,90.0,0.0,63,283.7649700598803,1800.0,1260.0,882.0,2.7210339594783006,50.0,0.0,865.2789660405217,Autumn,0
2023-11-01,S004,P0002,124,124.0,0.0,0,159.76497005988028,2480.0,1736.0,0.0,1.5319928635878912,0.0,0.0,2478.4680071364123,Autumn,0
2023-11-02,S004,P0002,91,91.0,0.0,187,131.76497005988028,1820.0,1274.0,2618.0,1.2634997129029601,50.0,0.0,-849.263499712903,Autumn,0
2023-11-03,S004,P0002,139,131.76497005988028,7.235029940119716,0,0.0,2635.2994011976057,1844.709580838324,0.0,0.0,0.0,130.2305389221549,2505.0688622754506,Autumn,1
2023-11-04,S004,P0002,138,138.0,0.0,187,49.0,2760.0,1932.0,2618.0,0.4698630136986296,50.0,0.0,91.53013698630139,Autumn,0
2023-11-05,S004,P0002,119,49.0,70.0,0,0.0,980.0,686.0,0.0,0.0,0.0,1260.0,-280.0,Autumn,0
2023-11-06,S004,P0002,162,162.0,0.0,187,25.0,3240.0,2268.0,2618.0,0.23972602739725998,50.0,0.0,571.7602739726026,Autumn,0
2023-11-07,S004,P0002,32,25.0,7.0,187,0.0,500.0,350.0,2618.0,0.0,50.0,126.0,-2294.0,Autumn,1
2023-11-08,S004,P0002,140,140.0,0.0,63,47.0,2800.0,1960.0,882.0,0.45068493150684874,50.0,0.0,1867.5493150684931,Autumn,1
2023-11-09,S004,P0002,65,65.0,0.0,0,169.0,1300.0,910.0,0.0,1.6205479452054774,0.0,0.0,1298.3794520547945,Autumn,0
2023-11-10,S004,P0002,115,115.0,0.0,187,117.0,2300.0,1610.0,2618.0,1.1219178082191767,50.0,0.0,-369.1219178082192,Autumn,1
2023-11-11,S004,P0002,83,83.0,0.0,0,34.0,1660.0,1162.0,0.0,0.3260273972602736,0.0,0.0,1659.6739726027397,Autumn,1
2023-11-12,S004,P0002,89,89.0,0.0,187,132.0,1780.0,1246.0,2618.0,1.2657534246575328,50.0,0.0,-889.2657534246578,Autumn,1
2023-11-13,S004,P0002,104,104.0,0.0,0,28.0,2080.0,1456.0,0.0,0.2684931506849312,0.0,0.0,2079.731506849315,Autumn,0
2023-11-14,S004,P0002,106,106.0,0.0,187,109.0,2120.0,1484.0,2618.0,1.0452054794520536,50.0,0.0,-549.0452054794519,Autumn,0
2023-11-15,S004,P0002,244,109.0,135.0,0,0.0,2180.0,1526.0,0.0,0.0,0.0,2430.0,-250.0,Autumn,1
2023-11-16,S004,P0002,80,80.0,0.0,187,107.0,1600.0,1120.0,2618.0,1.0260273972602727,50.0,0.0,-1069.0260273972603,Autumn,0
2023-11-17,S004,P0002,85,85.0,0.0,0,22.0,1700.0,1190.0,0.0,0.21095890410958879,0.0,0.0,1699.7890410958903,Autumn,0
2023-11-18,S004,P0002,199,199.0,0.0,187,10.0,3980.0,2786.0,2618.0,0.095890410958904,50.0,0.0,1311.9041095890411,Autumn,1
2023-11-19,S004,P0002,136,10.0,126.0,187,0.0,200.0,140.0,2618.0,0.0,50.0,2268.0,-4736.0,Autumn,0
2023-11-20,S004,P0002,118,118.0,0.0,63,69.0,2360.0,1652.0,882.0,0.6616438356164376,50.0,0.0,1427.3383561643836,Autumn,1
2023-11-21,S004,P0002,62,62.0,0.0,0,194.0,1240.0,868.0,0.0,1.8602739726027375,0.0,0.0,1238.1397260273973,Autumn,0
2023-11-22,S004,P0002,166,166.0,0.0,125,91.0,3320.0,2324.0,1750.0,0.8726027397260263,50.0,0.0,1519.127397260274,Autumn,0
2023-11-23,S004,P0002,52,52.0,0.0,187,39.0,1040.0,728.0,2618.0,0.37397260273972555,50.0,0.0,-1628.3739726027397,Autumn,0
2023-11-24,S004,P0002,147,147.0,0.0,63,17.0,2940.0,2058.0,882.0,0.1630136986301368,50.0,0.0,2007.83698630137,Autumn,0
2023-11-25,S004,P0002,87,87.0,0.0,187,117.0,1740.0,1218.0,2618.0,1.1219178082191767,50.0,0.0,-929.1219178082192,Autumn,1
2023-11-26,S004,P0002,53,53.0,0.0,63,127.0,1060.0,742.0,882.0,1.2178082191780808,50.0,0.0,126.7821917808219,Autumn,0
2023-11-27,S004,P0002,141,141.0,0.0,63,173.0,2820.0,1974.0,882.0,1.658904109589039,50.0,0.0,1886.341095890411,Autumn,0
2023-11-28,S004,P0002,90,90.0,0.0,0,146.0,1800.0,1260.0,0.0,1.3999999999999984,0.0,0.0,1798.6,Autumn,0
2023-11-29,S004,P0002,101,101.0,0.0,187,108.0,2020.0,1414.0,2618.0,1.035616438356163,50.0,0.0,-649.0356164383561,Autumn,0
2023-11-30,S004,P0002,123,108.0,15.0,0,0.0,2160.0,1512.0,0.0,0.0,0.0,270.0,1890.0,Autumn,0
2023-12-01,S004,P0002,149,149.0,0.0,125,38.0,2980.0,2086.0,1750.0,0.3643835616438352,50.0,0.0,1179.6356164383562,Winter,1
2023-12-02,S004,P0002,85,38.0,47.0,125,0.0,760.0,532.0,1750.0,0.0,50.0,846.0,-1886.0,Winter,0
2023-12-03,S004,P0002,85,85.0,0.0,63,40.0,1700.0,1190.0,882.0,0.383561643835616,50.0,0.0,767.6164383561644,Winter,0
2023-12-04,S004,P0002,109,109.0,0.0,63,56.0,2180.0,1526.0,882.0,0.5369863013698624,50.0,0.0,1247.4630136986302,Winter,1
2023-12-05,S004,P0002,163,119.0,44.0,250,0.0,2380.0,1666.0,3500.0,0.0,50.0,792.0,-1962.0,Winter,0
2023-12-06,S004,P0002,97,63.0,34.0,125,0.0,1260.0,882.0,1750.0,0.0,50.0,612.0,-1152.0,Winter,0
2023-12-07,S004,P0002,78,78.0,0.0,0,172.0,1560.0,1092.0,0.0,1.6493150684931486,0.0,0.0,1558.3506849315067,Winter,0
2023-12-08,S004,P0002,93,93.0,0.0,125,204.0,1860.0,1302.0,1750.0,1.9561643835616414,50.0,0.0,58.0438356164384,Winter,0
2023-12-09,S004,P0002,82,82.0,0.0,0,122.0,1640.0,1148.0,0.0,1.1698630136986288,0.0,0.0,1638.8301369863013,Winter,0
2023-12-10,S004,P0002,128,128.0,0.0,0,119.0,2560.0,1792.0,0.0,1.1410958904109576,0.0,0.0,2558.858904109589,Winter,0
2023-12-11,S004,P0002,84,84.0,0.0,250,35.0,1680.0,1176.0,3500.0,0.33561643835616395,50.0,0.0,-1870.3356164383563,Winter,0
2023-12-12,S004,P0002,99,35.0,64.0,0,0.0,700.0,490.0,0.0,0.0,0.0,1152.0,-452.0,Winter,1
2023-12-13,S004,P0002,188,188.0,0.0,63,62.0,3760.0,2632.0,882.0,0.5945205479452047,50.0,0.0,2827.405479452055,Winter,0
2023-12-14,S004,P0002,143,62.0,81.0,250,0.0,1240.0,868.0,3500.0,0.0,50.0,1458.0,-3768.0,Winter,0
2023-12-15,S004,P0002,155,63.0,92.0,125,0.0,1260.0,882.0,1750.0,0.0,50.0,1656.0,-2196.0,Winter,0
2023-12-16,S004,P0002,194,194.0,0.0,0,56.0,3880.0,2716.0,0.0,0.5369863013698624,0.0,0.0,3879.46301369863,Winter,0
2023-12-17,S004,P0002,143,143.0,0.0,250,38.0,2860.0,2002.0,3500.0,0.3643835616438352,50.0,0.0,-690.364383561644,Winter,0
2023-12-18,S004,P0002,44,38.0,6.0,125,0.0,760.0,532.0,1750.0,0.0,50.0,108.0,-1148.0,Winter,0
2023-12-19,S004,P0002,195,195.0,0.0,0,55.0,3900.0,2730.0,0.0,0.5273972602739719,0.0,0.0,3899.472602739726,Winter,0
2023-12-20,S004,P0002,238,180.0,58.0,125,0.0,3600.0,2520.0,1750.0,0.0,50.0,1044.0,756.0,Winter,1
2023-12-21,S004,P0002,226,0.0,226.0,250,0.0,0.0,0.0,3500.0,0.0,50.0,4068.0,-7618.0,Winter,1
2023-12-22,S004,P0002,107,107.0,0.0,0,18.0,2140.0,1498.0,0.0,0.1726027397260272,0.0,0.0,2139.8273972602738,Winter,1
2023-12-23,S004,P0002,116,116.0,0.0,125,152.0,2320.0,1624.0,1750.0,1.4575342465753407,50.0,0.0,518.5424657534247,Winter,1
2023-12-24,S004,P0002,126,126.0,0.0,0,26.0,2520.0,1764.0,0.0,0.24931506849315038,0.0,0.0,2519.750684931507,Winter,1
2023-12-25,S004,P0002,128,128.0,0.0,125,23.0,2560.0,1792.0,1750.0,0.22054794520547918,50.0,0.0,759.7794520547945,Winter,0
2023-12-26,S004,P0002,85,23.0,62.0,250,0.0,460.0,322.0,3500.0,0.0,50.0,1116.0,-4206.0,Winter,0
2023-12-27,S004,P0002,103,103.0,0.0,0,22.0,2060.0,1442.0,0.0,0.21095890410958879,0.0,0.0,2059.7890410958903,Winter,1
2023-12-28,S004,P0002,91,91.0,0.0,125,181.0,1820.0,1274.0,1750.0,1.7356164383561623,50.0,0.0,18.264383561643854,Winter,1
2023-12-29,S004,P0002,46,46.0,0.0,125,135.0,920.0,644.0,1750.0,1.294520547945204,50.0,0.0,-881.2945205479452,Winter,0
2023-12-30,S004,P0002,69,69.0,0.0,0,191.0,1380.0,966.0,0.0,1.8315068493150664,0.0,0.0,1378.168493150685,Winter,0
2023-12-31,S004,P0002,50,50.0,0.0,125,266.0,1000.0,700.0,1750.0,2.5506849315068463,50.0,0.0,-802.5506849315068,Winter,0
2024-01-01,S004,P0002,115,115.0,0.0,0,151.0,2300.0,1610.0,0.0,1.4479452054794504,0.0,0.0,2298.5520547945207,Winter,1
2024-01-02,S004,P0002,94,94.0,0.0,125,182.0,1880.0,1316.0,1750.0,1.7452054794520526,50.0,0.0,78.25479452054788,Winter,0
2024-01-03,S004,P0002,104,104.0,0.0,0,78.0,2080.0,1456.0,0.0,0.7479452054794511,0.0,0.0,2079.2520547945205,Winter,1
2024-01-04,S004,P0002,56,56.0,0.0,250,147.0,1120.0,784.0,3500.0,1.4095890410958887,50.0,0.0,-2431.409589041096,Winter,0
2024-01-05,S004,P0002,54,54.0,0.0,0,93.0,1080.0,756.0,0.0,0.8917808219178072,0.0,0.0,1079.1082191780822,Winter,0
2024-01-06,S004,P0002,50,50.0,0.0,0,293.0,1000.0,700.0,0.0,2.809589041095887,0.0,0.0,997.1904109589041,Winter,0
2024-01-07,S004,P0002,86,86.0,0.0,0,207.0,1720.0,1204.0,0.0,1.9849315068493127,0.0,0.0,1718.0150684931507,Winter,1
2024-01-08,S004,P0002,63,63.0,0.0,250,144.0,1260.0,882.0,3500.0,1.3808219178082175,50.0,0.0,-2291.380821917808,Winter,0
2024-01-09,S004,P0002,80,80.0,0.0,0,64.0,1600.0,1120.0,0.0,0.6136986301369856,0.0,0.0,1599.386301369863,Winter,0
2024-01-10,S004,P0002,132,132.0,0.0,125,182.0,2640.0,1848.0,1750.0,1.7452054794520526,50.0,0.0,838.2547945205479,Winter,0
2024-01-11,S004,P0002,83,83.0,0.0,125,99.0,1660.0,1162.0,1750.0,0.9493150684931495,50.0,0.0,-140.9493150684932,Winter,0
2024-01-12,S004,P0002,61,61.0,0.0,0,163.0,1220.0,854.0,0.0,1.563013698630135,0.0,0.0,1218.4369863013699,Winter,0
2024-01-13,S004,P0002,102,102.0,0.0,125,186.0,2040.0,1428.0,1750.0,1.7835616438356143,50.0,0.0,238.21643835616442,Winter,0
2024-01-14,S004,P0002,211,186.0,25.0,125,0.0,3720.0,2604.0,1750.0,0.0,50.0,450.0,1470.0,Winter,0
2024-01-15,S004,P0002,197,125.0,72.0,125,0.0,2500.0,1750.0,1750.0,0.0,50.0,1296.0,-596.0,Winter,1
2024-01-16,S004,P0002,11,11.0,0.0,125,114.0,220.0,154.0,1750.0,1.0931506849315056,50.0,0.0,-1581.0931506849315,Winter,1
2024-01-17,S004,P0002,107,107.0,0.0,0,132.0,2140.0,1498.0,0.0,1.2657534246575328,0.0,0.0,2138.7342465753422,Winter,0
2024-01-18,S004,P0002,113,113.0,0.0,63,144.0,2260.0,1582.0,882.0,1.3808219178082175,50.0,0.0,1326.6191780821919,Winter,0
2024-01-19,S004,P0002,41,41.0,0.0,250,103.0,820.0,574.0,3500.0,0.9876712328767111,50.0,0.0,-2730.987671232877,Winter,0
2024-01-20,S004,P0002,68,68.0,0.0,0,98.0,1360.0,952.0,0.0,0.9397260273972592,0.0,0.0,1359.0602739726028,Winter,1
2024-01-21,S004,P0002,42,42.0,0.0,0,306.0,840.0,588.0,0.0,2.934246575342462,0.0,0.0,837.0657534246575,Winter,0
2024-01-22,S004,P0002,84,84.0,0.0,125,222.0,1680.0,1176.0,1750.0,2.128767123287669,50.0,0.0,-122.12876712328762,Winter,0
2024-01-23,S004,P0002,79,79.0,0.0,0,143.0,1580.0,1106.0,0.0,1.3712328767123272,0.0,0.0,1578.6287671232876,Winter,0
2024-01-24,S004,P0002,110,110.0,0.0,125,158.0,2200.0,1540.0,1750.0,1.515068493150683,50.0,0.0,398.4849315068493,Winter,1
2024-01-25,S004,P0002,105,105.0,0.0,0,53.0,2100.0,1470.0,0.0,0.5082191780821912,0.0,0.0,2099.491780821918,Winter,1
2024-01-26,S004,P0002,108,108.0,0.0,125,70.0,2160.0,1512.0,1750.0,0.6712328767123279,50.0,0.0,359.32876712328766,Winter,1
2024-01-27,S004,P0002,170,70.0,100.0,125,0.0,1400.0,980.0,1750.0,0.0,50.0,1800.0,-2200.0,Winter,1
2024-01-28,S004,P0002,97,97.0,0.0,63,28.0,1940.0,1358.0,882.0,0.2684931506849312,50.0,0.0,1007.7315068493151,Winter,0
2024-01-29,S004,P0002,137,137.0,0.0,250,16.0,2740.0,1918.0,3500.0,0.1534246575342464,50.0,0.0,-810.1534246575343,Winter,0
2024-01-30,S004,P0002,57,57.0,0.0,0,22.0,1140.0,798.0,0.0,0.21095890410958879,0.0,0.0,1139.7890410958903,Winter,0
2023-10-31,S004,P0003,100,100.0,0.0,0,122.80389221556885,12936.000000000002,9055.2,0.0,7.616532909523409,0.0,0.0,12928.383467090478,Autumn,0
2023-11-01,S004,P0003,69,69.0,0.0,112,53.80389221556885,8925.84,6248.088000000001,10141.824,3.3370205807562905,50.0,0.0,-1269.3210205807572,Autumn,0
2023-11-02,S004,P0003,52,52.0,0.0,0,1.803892215568851,6726.720000000001,4708.704000000001,0.0,0.11188085472889753,0.0,0.0,6726.608119145272,Autumn,0
2023-11-03,S004,P0003,76,76.0,0.0,149,37.80389221556885,9831.36,6881.952,13492.248000000001,2.344669895824785,50.0,0.0,-3713.232669895826,Autumn,0
2023-11-04,S004,P0003,57,37.80389221556885,19.19610778443115,75,0.0,4890.311497005987,3423.218047904191,6791.400000000001,0.0,50.0,2234.8876526946124,-4185.976155688626,Autumn,0
2023-11-05,S004,P0003,134,134.0,0.0,0,15.0,17334.24,12133.968,0.0,0.9303287671232865,0.0,0.0,17333.309671232877,Autumn,0
2023-11-06,S004,P0003,98,90.0,8.0,149,0.0,11642.400000000001,8149.68,13492.248000000001,0.0,50.0,931.3920000000002,-2831.24,Autumn,1
2023-11-07,S004,P0003,72,0.0,72.0,112,0.0,0.0,0.0,10141.824,0.0,50.0,8382.528000000002,-18574.352000000003,Autumn,0
2023-11-08,S004,P0003,112,112.0,0.0,38,37.0,14488.320000000002,10141.824,3440.976,2.294810958904107,50.0,0.0,10995.049189041098,Autumn,1
2023-11-09,S004,P0003,105,105.0,0.0,75,44.0,13582.800000000001,9507.960000000001,6791.400000000001,2.72896438356164,50.0,0.0,6738.6710356164385,Autumn,0
2023-11-10,S004,P0003,53,53.0,0.0,112,29.0,6856.080000000001,4799.256,10141.824,1.798635616438354,50.0,0.0,-3337.542635616438,Autumn,0
2023-11-11,S004,P0003,71,71.0,0.0,38,33.0,9184.560000000001,6429.192000000001,3440.976,2.0467232876712305,50.0,0.0,5691.53727671233,Autumn,1
2023-11-12,S004,P0003,21,21.0,0.0,0,124.0,2716.5600000000004,1901.592,0.0,7.690717808219168,0.0,0.0,2708.869282191781,Autumn,1
2023-11-13,S004,P0003,56,56.0,0.0,112,106.0,7244.160000000001,5070.912,10141.824,6.574323287671224,50.0,0.0,-2954.238323287672,Autumn,0
2023-11-14,S004,P0003,163,106.0,57.0,38,0.0,13712.160000000002,9598.512,3440.976,0.0,50.0,6636.1680000000015,3585.0159999999996,Autumn,1
2023-11-15,S004,P0003,194,112.0,82.0,75,0.0,14488.320000000002,10141.824,6791.400000000001,0.0,50.0,9546.768000000002,-1899.848,Autumn,1
2023-11-16,S004,P0003,57,38.0,19.0,149,0.0,4915.68,3440.976,13492.248000000001,0.0,50.0,2212.0560000000005,-10838.624000000002,Autumn,0
2023-11-17,S004,P0003,107,75.0,32.0,0,0.0,9702.000000000002,6791.400000000001,0.0,0.0,0.0,3725.5680000000007,5976.432000000001,Autumn,0
2023-11-18,S004,P0003,97,97.0,0.0,75,52.0,12547.920000000002,8783.544,6791.400000000001,3.2251397260273933,50.0,0.0,5703.294860273974,Autumn,1
2023-11-19,S004,P0003,123,52.0,71.0,149,0.0,6726.720000000001,4708.704000000001,13492.248000000001,0.0,50.0,8266.104000000001,-15081.632000000001,Autumn,1
2023-11-20,S004,P0003,52,52.0,0.0,0,23.0,6726.720000000001,4708.704000000001,0.0,1.4265041095890392,0.0,0.0,6725.2934958904125,Autumn,0
2023-11-21,S004,P0003,67,67.0,0.0,0,105.0,8667.12,6066.984,0.0,6.512301369863005,0.0,0.0,8660.607698630138,Autumn,0
2023-11-22,S004,P0003,65,65.0,0.0,149,40.0,8408.400000000001,5885.88,13492.248000000001,2.480876712328764,50.0,0.0,-5136.328876712329,Autumn,0
2023-11-23,S004,P0003,119,40.0,79.0,0,0.0,5174.400000000001,3622.0800000000004,0.0,0.0,0.0,9197.496000000001,-4023.0960000000005,Autumn,1
2023-11-24,S004,P0003,78,78.0,0.0,112,71.0,10090.080000000002,7063.0560000000005,10141.824,4.403556164383556,50.0,0.0,-106.14755616438197,Autumn,0
2023-11-25,S004,P0003,123,71.0,52.0,75,0.0,9184.560000000001,6429.192000000001,6791.400000000001,0.0,50.0,6054.048000000001,-3710.887999999999,Autumn,0
2023-11-26,S004,P0003,67,67.0,0.0,75,45.0,8667.12,6066.984,6791.400000000001,2.7909863013698595,50.0,0.0,1822.9290136986301,Autumn,0
2023-11-27,S004,P0003,180,120.0,60.0,112,0.0,15523.2,10866.240000000002,10141.824,0.0,50.0,6985.440000000001,-1654.0640000000021,Autumn,1
2023-11-28,S004,P0003,61,61.0,0.0,75,14.0,7890.960000000001,5523.6720000000005,6791.400000000001,0.8683068493150674,50.0,0.0,1048.6916931506858,Autumn,0
2023-11-29,S004,P0003,140,126.0,14.0,0,0.0,16299.360000000002,11409.552000000001,0.0,0.0,0.0,1629.9360000000004,14669.424000000003,Autumn,0
2023-11-30,S004,P0003,82,75.0,7.0,149,0.0,9702.000000000002,6791.400000000001,13492.248000000001,0.0,50.0,814.9680000000002,-4655.216,Autumn,0
2023-12-01,S004,P0003,96,0.0,96.0,75,0.0,0.0,0.0,6791.400000000001,0.0,50.0,11176.704000000002,-18018.104000000003,Winter,1
2023-12-02,S004,P0003,34,34.0,0.0,38,115.0,4398.240000000001,3078.768,3440.976,7.132520547945196,50.0,0.0,900.1314794520554,Winter,1
2023-12-03,S004,P0003,86,86.0,0.0,38,104.0,11124.960000000001,7787.472000000001,3440.976,6.450279452054787,50.0,0.0,7627.533720547946,Winter,0
2023-12-04,S004,P0003,52,52.0,0.0,75,90.0,6726.720000000001,4708.704000000001,6791.400000000001,5.581972602739719,50.0,0.0,-120.26197260273875,Winter,0
2023-12-05,S004,P0003,91,91.0,0.0,0,37.0,11771.760000000002,8240.232,0.0,2.294810958904107,0.0,0.0,11769.465189041099,Winter,0
2023-12-06,S004,P0003,168,112.0,56.0,112,0.0,14488.320000000002,10141.824,10141.824,0.0,50.0,6519.7440000000015,-2223.2480000000014,Winter,1
2023-12-07,S004,P0003,79,0.0,79.0,149,0.0,0.0,0.0,13492.248000000001,0.0,50.0,9197.496000000001,-22739.744000000002,Winter,0
2023-12-08,S004,P0003,68,68.0,0.0,38,44.0,8796.480000000001,6157.536,3440.976,2.72896438356164,50.0,0.0,5302.77503561644,Winter,0
2023-12-09,S004,P0003,93,93.0,0.0,38,100.0,12030.480000000001,8421.336000000001,3440.976,6.20219178082191,50.0,0.0,8533.30180821918,Winter,1
2023-12-10,S004,P0003,44,44.0,0.0,0,94.0,5691.84,3984.2880000000005,0.0,5.830060273972595,0.0,0.0,5686.009939726027,Winter,1
2023-12-11,S004,P0003,79,79.0,0.0,38,53.0,10219.44,7153.608,3440.976,3.287161643835612,50.0,0.0,6725.176838356165,Winter,0
2023-12-12,S004,P0003,97,53.0,44.0,149,0.0,6856.080000000001,4799.256,13492.248000000001,0.0,50.0,5122.656000000001,-11808.824,Winter,1
2023-12-13,S004,P0003,110,38.0,72.0,75,0.0,4915.68,3440.976,6791.400000000001,0.0,50.0,8382.528000000002,-10308.248000000003,Winter,0
2023-12-14,S004,P0003,106,106.0,0.0,38,43.0,13712.160000000002,9598.512,3440.976,2.6669424657534213,50.0,0.0,10218.517057534249,Winter,0
2023-12-15,S004,P0003,145,118.0,27.0,38,0.0,15264.480000000001,10685.136,3440.976,0.0,50.0,3143.448000000001,8630.056,Winter,0
2023-12-16,S004,P0003,115,38.0,77.0,149,0.0,4915.68,3440.976,13492.248000000001,0.0,50.0,8964.648000000001,-17591.216,Winter,1
2023-12-17,S004,P0003,76,38.0,38.0,75,0.0,4915.68,3440.976,6791.400000000001,0.0,50.0,4424.112000000001,-6349.832000000002,Winter,0
2023-12-18,S004,P0003,72,72.0,0.0,38,77.0,9313.920000000002,6519.744000000001,3440.976,4.775687671232871,50.0,0.0,5818.168312328769,Winter,1
2023-12-19,S004,P0003,142,142.0,0.0,0,10.0,18369.120000000003,12858.384000000002,0.0,0.620219178082191,0.0,0.0,18368.49978082192,Winter,1
2023-12-20,S004,P0003,92,48.0,44.0,149,0.0,6209.280000000001,4346.496,13492.248000000001,0.0,50.0,5122.656000000001,-12455.624000000002,Winter,0
2023-12-21,S004,P0003,108,0.0,108.0,38,0.0,0.0,0.0,3440.976,0.0,50.0,12573.792000000003,-16064.768000000004,Winter,0
2023-12-22,S004,P0003,44,44.0,0.0,75,105.0,5691.84,3984.2880000000005,6791.400000000001,6.512301369863005,50.0,0.0,-1156.0723013698635,Winter,0
2023-12-23,S004,P0003,56,56.0,0.0,38,87.0,7244.160000000001,5070.912,3440.976,5.395906849315062,50.0,0.0,3747.7880931506857,Winter,0
2023-12-24,S004,P0003,88,88.0,0.0,0,74.0,11383.68,7968.576000000001,0.0,4.589621917808214,0.0,0.0,11379.090378082192,Winter,0
2023-12-25,S004,P0003,75,75.0,0.0,149,37.0,9702.000000000002,6791.400000000001,13492.248000000001,2.294810958904107,50.0,0.0,-3842.542810958903,Winter,0
