Date,Store ID,Product ID,Actual_Demand,Sales_Qty,Missed_Qty,Ordered_Qty,Inventory_Level,Revenue,COGS,Cash_Purchase,OpEx_Holding,OpEx_Order,Cost_Stockout,Daily_Net_Profit
2023-11-16,S003,P0012,74,74.0,0.0,73,53.0,6753.98,4727.786,4663.897,2.3192582191780775,50.0,0.0,2037.7637417808219
2023-11-17,S003,P0012,73,73.0,0.0,73,16.0,6662.71,4663.897,4663.897,0.7001534246575328,50.0,0.0,1948.1128465753427
2023-11-18,S003,P0012,152,89.0,63.0,73,0.0,8123.03,5686.121,4663.897,0.0,50.0,5175.009,-1765.8759999999993
2023-11-19,S003,P0012,85,73.0,12.0,109,0.0,6662.71,4663.897,6963.901000000001,0.0,50.0,985.716,-1336.907000000001
2023-11-20,S003,P0012,116,73.0,43.0,73,0.0,6662.71,4663.897,4663.897,0.0,50.0,3532.149,-1583.3360000000002
2023-11-21,S003,P0012,100,100.0,0.0,73,9.0,9127.0,6388.900000000001,4663.897,0.3938363013698622,50.0,0.0,4412.709163698631
2023-11-22,S003,P0012,91,82.0,9.0,146,0.0,7484.139999999999,5238.898,9327.794,0.0,50.0,739.287,-2632.9410000000007
2023-11-23,S003,P0012,158,73.0,85.0,0,0.0,6662.71,4663.897,0.0,0.0,0.0,6982.155,-319.4449999999997
2023-11-24,S003,P0012,146,146.0,0.0,109,0.0,13325.42,9327.794,6963.901000000001,0.0,50.0,0.0,6311.518999999999
2023-11-25,S003,P0012,108,0.0,108.0,146,0.0,0.0,0.0,9327.794,0.0,50.0,8871.444,-18249.237999999998
2023-11-26,S003,P0012,126,109.0,17.0,0,0.0,9948.43,6963.901000000001,0.0,0.0,0.0,1396.431,8551.999
2023-11-27,S003,P0012,70,70.0,0.0,109,76.0,6388.9,4472.2300000000005,6963.901000000001,3.325728767123281,50.0,0.0,-628.3267287671242
2023-11-28,S003,P0012,52,52.0,0.0,73,24.0,4746.04,3322.228,4663.897,1.0502301369862992,50.0,0.0,31.092769863013928
2023-11-29,S003,P0012,102,102.0,0.0,0,31.0,9309.539999999999,6516.678,0.0,1.3565472602739699,0.0,0.0,9308.183452739726
2023-11-30,S003,P0012,84,84.0,0.0,146,20.0,7666.679999999999,5366.676,9327.794,0.8751917808219161,50.0,0.0,-1711.9891917808227
2023-12-01,S003,P0012,95,20.0,75.0,73,0.0,1825.3999999999999,1277.78,4663.897,0.0,50.0,6160.725,-9049.222
2023-12-02,S003,P0012,165,146.0,19.0,0,0.0,13325.42,9327.794,0.0,0.0,0.0,1560.717,11764.703
2023-12-03,S003,P0012,100,73.0,27.0,146,0.0,6662.71,4663.897,9327.794,0.0,50.0,2217.861,-4932.944999999999
2023-12-04,S003,P0012,92,0.0,92.0,109,0.0,0.0,0.0,6963.901000000001,0.0,50.0,7557.156,-14571.057
2023-12-05,S003,P0012,57,57.0,0.0,0,89.0,5202.389999999999,3641.6730000000002,0.0,3.8946034246575265,0.0,0.0,5198.495396575342
2023-12-06,S003,P0012,72,72.0,0.0,36,126.0,6571.44,4600.008,2300.004,5.513708219178071,50.0,0.0,4215.922291780822
2023-12-07,S003,P0012,93,93.0,0.0,73,33.0,8488.109999999999,5941.677000000001,4663.897,1.4440664383561614,50.0,0.0,3772.7689335616424
2023-12-08,S003,P0012,78,69.0,9.0,109,0.0,6297.63,4408.341,6963.901000000001,0.0,50.0,739.287,-1455.558000000001
2023-12-09,S003,P0012,85,73.0,12.0,73,0.0,6662.71,4663.897,4663.897,0.0,50.0,985.716,963.0969999999998
2023-12-10,S003,P0012,73,73.0,0.0,73,36.0,6662.71,4663.897,4663.897,1.5753452054794488,50.0,0.0,1947.2376547945205
2023-12-11,S003,P0012,54,54.0,0.0,73,55.0,4928.58,3450.0060000000003,4663.897,2.406777397260269,50.0,0.0,212.27622260273984
2023-12-12,S003,P0012,79,79.0,0.0,36,49.0,7210.33,5047.231000000001,2300.004,2.1442198630136944,50.0,0.0,4858.181780136986
2023-12-13,S003,P0012,89,89.0,0.0,146,33.0,8123.03,5686.121,9327.794,1.4440664383561614,50.0,0.0,-1256.2080664383566
2023-12-14,S003,P0012,82,69.0,13.0,0,0.0,6297.63,4408.341,0.0,0.0,0.0,1067.859,5229.771000000001
2023-12-15,S003,P0012,113,113.0,0.0,109,33.0,10313.51,7219.457,6963.901000000001,1.4440664383561614,50.0,0.0,3298.164933561643
2023-12-16,S003,P0012,77,33.0,44.0,109,0.0,3011.91,2108.337,6963.901000000001,0.0,50.0,3614.292,-7616.283000000001
2023-12-17,S003,P0012,122,109.0,13.0,0,0.0,9948.43,6963.901000000001,0.0,0.0,0.0,1067.859,8880.571
2023-12-18,S003,P0012,55,55.0,0.0,146,54.0,5019.849999999999,3513.895,9327.794,2.3630178082191735,50.0,0.0,-4360.307017808219
2023-12-19,S003,P0012,79,54.0,25.0,36,0.0,4928.58,3450.0060000000003,2300.004,0.0,50.0,2053.575,525.0010000000002
2023-12-20,S003,P0012,49,49.0,0.0,73,97.0,4472.23,3130.561,4663.897,4.244680136986293,50.0,0.0,-245.91168013698643
2023-12-21,S003,P0012,37,37.0,0.0,0,96.0,3376.99,2363.893,0.0,4.200920547945197,0.0,0.0,3372.7890794520545
2023-12-22,S003,P0012,102,102.0,0.0,73,67.0,9309.539999999999,6516.678,4663.897,2.931892465753419,50.0,0.0,4592.7111075342455
2023-12-23,S003,P0012,81,67.0,14.0,109,0.0,6115.09,4280.563,6963.901000000001,0.0,50.0,1150.002,-2048.813
2023-12-24,S003,P0012,53,53.0,0.0,73,20.0,4837.3099999999995,3386.117,4663.897,0.8751917808219161,50.0,0.0,122.53780821917735
2023-12-25,S003,P0012,76,76.0,0.0,36,53.0,6936.5199999999995,4855.564,2300.004,2.3192582191780775,50.0,0.0,4584.196741780821
2023-12-26,S003,P0012,113,113.0,0.0,73,13.0,10313.51,7219.457,4663.897,0.5688746575342454,50.0,0.0,5599.044125342466
2023-12-27,S003,P0012,30,30.0,0.0,146,19.0,2738.1,1916.67,9327.794,0.8314321917808203,50.0,0.0,-6640.52543219178
2023-12-28,S003,P0012,43,43.0,0.0,0,49.0,3924.6099999999997,2747.2270000000003,0.0,2.1442198630136944,0.0,0.0,3922.465780136986
2023-12-29,S003,P0012,29,29.0,0.0,36,166.0,2646.83,1852.7810000000002,2300.004,7.264091780821903,50.0,0.0,289.5619082191779
2023-12-30,S003,P0012,44,44.0,0.0,36,122.0,4015.8799999999997,2811.116,2300.004,5.3386698630136875,50.0,0.0,1660.537330136986
2023-12-31,S003,P0012,37,37.0,0.0,36,121.0,3376.99,2363.893,2300.004,5.294910273972592,50.0,0.0,1021.6910897260273
2024-01-01,S003,P0012,23,23.0,0.0,36,134.0,2099.21,1469.4470000000001,2300.004,5.863784931506838,50.0,0.0,-256.65778493150674
2024-01-02,S003,P0012,28,28.0,0.0,0,142.0,2555.56,1788.892,0.0,6.213861643835604,0.0,0.0,2549.3461383561644
2024-01-03,S003,P0012,35,35.0,0.0,73,143.0,3194.45,2236.1150000000002,4663.897,6.2576212328767,50.0,0.0,-1525.704621232877
2024-01-04,S003,P0012,22,22.0,0.0,0,121.0,2007.9399999999998,1405.558,0.0,5.294910273972592,0.0,0.0,2002.6450897260272
2024-01-05,S003,P0012,46,46.0,0.0,36,148.0,4198.42,2938.8940000000002,2300.004,6.476419178082178,50.0,0.0,1841.9395808219178
2024-01-06,S003,P0012,35,35.0,0.0,73,113.0,3194.45,2236.1150000000002,4663.897,4.944833561643826,50.0,0.0,-1524.3918335616436
2024-01-07,S003,P0012,41,41.0,0.0,0,108.0,3742.0699999999997,2619.449,0.0,4.726035616438347,0.0,0.0,3737.3439643835613
2024-01-08,S003,P0012,22,22.0,0.0,73,159.0,2007.9399999999998,1405.558,4663.897,6.957774657534232,50.0,0.0,-2712.9147746575345
2024-01-09,S003,P0012,139,139.0,0.0,0,20.0,12686.529999999999,8880.571,0.0,0.8751917808219161,0.0,0.0,12685.654808219177
2024-01-10,S003,P0012,67,67.0,0.0,146,26.0,6115.09,4280.563,9327.794,1.1377493150684908,50.0,0.0,-3263.8417493150682
2024-01-11,S003,P0012,87,26.0,61.0,73,0.0,2373.02,1661.114,4663.897,0.0,50.0,5010.723,-7351.5999999999985
2024-01-12,S003,P0012,102,102.0,0.0,0,44.0,9309.539999999999,6516.678,0.0,1.9254219178082153,0.0,0.0,9307.614578082192
2024-01-13,S003,P0012,69,69.0,0.0,146,48.0,6297.63,4408.341,9327.794,2.1004602739725984,50.0,0.0,-3082.264460273972
2024-01-14,S003,P0012,58,48.0,10.0,36,0.0,4380.96,3066.672,2300.004,0.0,50.0,821.4300000000001,1209.5259999999998
2024-01-15,S003,P0012,98,98.0,0.0,73,48.0,8944.46,6261.122,4663.897,2.1004602739725984,50.0,0.0,4228.462539726027
2024-01-16,S003,P0012,106,84.0,22.0,146,0.0,7666.679999999999,5366.676,9327.794,0.0,50.0,1807.146,-3518.260000000001
2024-01-17,S003,P0012,66,66.0,0.0,0,7.0,6023.82,4216.674,0.0,0.30631712328767063,0.0,0.0,6023.513682876712
2024-01-18,S003,P0012,91,91.0,0.0,146,62.0,8305.57,5813.899,9327.794,2.7130945205479398,50.0,0.0,-1074.9370945205483
2024-01-19,S003,P0012,87,62.0,25.0,0,0.0,5658.74,3961.1180000000004,0.0,0.0,0.0,2053.575,3605.165
2024-01-20,S003,P0012,133,133.0,0.0,109,13.0,12138.91,8497.237000000001,6963.901000000001,0.5688746575342454,50.0,0.0,5124.440125342465
2024-01-21,S003,P0012,92,13.0,79.0,146,0.0,1186.51,830.557,9327.794,0.0,50.0,6489.2970000000005,-14680.581
2024-01-22,S003,P0012,94,94.0,0.0,0,15.0,8579.38,6005.566000000001,0.0,0.656393835616437,0.0,0.0,8578.723606164383
2024-01-23,S003,P0012,109,109.0,0.0,146,52.0,9948.43,6963.901000000001,9327.794,2.2754986301369815,50.0,0.0,568.3605013698634
2024-01-24,S003,P0012,111,52.0,59.0,36,0.0,4746.04,3322.228,2300.004,0.0,50.0,4846.437,-2450.401
2024-01-25,S003,P0012,85,85.0,0.0,73,61.0,7757.95,5430.5650000000005,4663.897,2.6693349315068438,50.0,0.0,3041.3836650684934
2024-01-26,S003,P0012,93,93.0,0.0,73,4.0,8488.109999999999,5941.677000000001,4663.897,0.1750383561643832,50.0,0.0,3774.037961643834
2024-01-27,S003,P0012,107,77.0,30.0,146,0.0,7027.79,4919.453,9327.794,0.0,50.0,2464.29,-4814.293999999999
2024-01-28,S003,P0012,112,73.0,39.0,0,0.0,6662.71,4663.897,0.0,0.0,0.0,3203.577,3459.133
2024-01-29,S003,P0012,43,43.0,0.0,109,103.0,3924.6099999999997,2747.2270000000003,6963.901000000001,4.5072376712328674,50.0,0.0,-3093.7982376712343
2024-01-30,S003,P0012,49,49.0,0.0,0,54.0,4472.23,3130.561,0.0,2.3630178082191735,0.0,0.0,4469.86698219178
2023-10-31,S003,P0013,107,107.0,0.0,0,261.438622754491,7742.5199999999995,5419.763999999999,0.0,9.070129534082518,0.0,0.0,7733.449870465917
2023-11-01,S003,P0013,118,118.0,0.0,122,143.438622754491,8538.48,5976.936,6179.543999999999,4.976337753260601,50.0,0.0,2303.9596622467398
2023-11-02,S003,P0013,181,143.438622754491,37.56137724550899,122,0.0,10379.21874251497,7265.453119760477,6179.543999999999,0.0,50.0,2446.1471317365285,1703.527610778443
2023-11-03,S003,P0013,103,103.0,0.0,184,19.0,7453.08,5217.155999999999,9319.967999999999,0.6591698630136985,50.0,0.0,-1917.5471698630136
2023-11-04,S003,P0013,95,95.0,0.0,122,46.0,6874.2,4811.94,6179.543999999999,1.595884931506849,50.0,0.0,643.0601150684943
2023-11-05,S003,P0013,88,88.0,0.0,0,142.0,6367.68,4457.375999999999,0.0,4.926427397260273,0.0,0.0,6362.75357260274
2023-11-06,S003,P0013,133,133.0,0.0,122,131.0,9623.88,6736.715999999999,6179.543999999999,4.544802739726026,50.0,0.0,3389.791197260274
2023-11-07,S003,P0013,84,84.0,0.0,122,47.0,6078.24,4254.767999999999,6179.543999999999,1.6305780821917806,50.0,0.0,-152.93457808219136
2023-11-08,S003,P0013,128,128.0,0.0,122,41.0,9262.08,6483.455999999999,6179.543999999999,1.4224191780821915,50.0,0.0,3031.1135808219187
2023-11-09,S003,P0013,32,32.0,0.0,122,131.0,2315.52,1620.8639999999998,6179.543999999999,4.544802739726026,50.0,0.0,-3918.568802739725
2023-11-10,S003,P0013,75,75.0,0.0,0,178.0,5427.0,3798.8999999999996,0.0,6.175380821917807,0.0,0.0,5420.824619178082
2023-11-11,S003,P0013,94,94.0,0.0,122,206.0,6801.84,4761.288,6179.543999999999,7.1467890410958885,50.0,0.0,565.1492109589053
2023-11-12,S003,P0013,94,94.0,0.0,122,112.0,6801.84,4761.288,6179.543999999999,3.885632876712328,50.0,0.0,568.4103671232888
2023-11-13,S003,P0013,82,82.0,0.0,0,152.0,5933.5199999999995,4153.464,0.0,5.273358904109588,0.0,0.0,5928.24664109589
2023-11-14,S003,P0013,92,92.0,0.0,122,182.0,6657.12,4659.9839999999995,6179.543999999999,6.314153424657533,50.0,0.0,421.26184657534304
2023-11-15,S003,P0013,101,101.0,0.0,122,81.0,7308.36,5115.851999999999,6179.543999999999,2.8101452054794516,50.0,0.0,1076.005854794521
2023-11-16,S003,P0013,264,203.0,61.0,122,0.0,14689.08,10282.355999999998,6179.543999999999,0.0,50.0,3972.564000000001,4486.972
2023-11-17,S003,P0013,54,54.0,0.0,184,68.0,3907.44,2735.2079999999996,9319.967999999999,2.359134246575342,50.0,0.0,-5464.887134246574
2023-11-18,S003,P0013,169,169.0,0.0,0,21.0,12228.84,8560.187999999998,0.0,0.7285561643835615,0.0,0.0,12228.111443835616
2023-11-19,S003,P0013,125,125.0,0.0,245,80.0,9045.0,6331.499999999999,12409.739999999998,2.77545205479452,50.0,0.0,-3417.515452054793
2023-11-20,S003,P0013,118,80.0,38.0,122,0.0,5788.8,4052.1599999999994,6179.543999999999,0.0,50.0,2474.712000000001,-2915.455999999999
2023-11-21,S003,P0013,152,152.0,0.0,0,93.0,10998.72,7699.103999999999,0.0,3.2264630136986296,0.0,0.0,10995.493536986301
2023-11-22,S003,P0013,111,111.0,0.0,245,104.0,8031.96,5622.371999999999,12409.739999999998,3.6080876712328758,50.0,0.0,-4431.388087671231
2023-11-23,S003,P0013,107,104.0,3.0,0,0.0,7525.44,5267.807999999999,0.0,0.0,0.0,195.37200000000007,7330.067999999999
2023-11-24,S003,P0013,105,105.0,0.0,184,140.0,7597.8,5318.459999999999,9319.967999999999,4.85704109589041,50.0,0.0,-1777.0250410958897
2023-11-25,S003,P0013,102,102.0,0.0,122,38.0,7380.72,5166.503999999999,6179.543999999999,1.318339726027397,50.0,0.0,1149.857660273974
2023-11-26,S003,P0013,87,87.0,0.0,0,135.0,6295.32,4406.723999999999,0.0,4.683575342465752,0.0,0.0,6290.636424657534
2023-11-27,S003,P0013,149,149.0,0.0,122,108.0,10781.64,7547.147999999999,6179.543999999999,3.746860273972602,50.0,0.0,4548.349139726028
2023-11-28,S003,P0013,117,108.0,9.0,184,0.0,7814.88,5470.415999999999,9319.967999999999,0.0,50.0,586.1160000000002,-2141.203999999999
2023-11-29,S003,P0013,126,122.0,4.0,122,0.0,8827.92,6179.543999999999,6179.543999999999,0.0,50.0,260.4960000000001,2337.880000000001
2023-11-30,S003,P0013,134,134.0,0.0,122,50.0,9696.24,6787.3679999999995,6179.543999999999,1.7346575342465749,50.0,0.0,3464.9613424657546
2023-12-01,S003,P0013,160,160.0,0.0,122,12.0,11577.6,8104.319999999999,6179.543999999999,0.41631780821917796,50.0,0.0,5347.639682191782
2023-12-02,S003,P0013,114,114.0,0.0,122,20.0,8249.039999999999,5774.3279999999995,6179.543999999999,0.69386301369863,50.0,0.0,2018.8021369863018
2023-12-03,S003,P0013,113,113.0,0.0,122,29.0,8176.68,5723.6759999999995,6179.543999999999,1.0061013698630135,50.0,0.0,1946.129898630138
2023-12-04,S003,P0013,141,141.0,0.0,122,10.0,10202.76,7141.931999999999,6179.543999999999,0.346931506849315,50.0,0.0,3972.8690684931516
2023-12-05,S003,P0013,138,132.0,6.0,122,0.0,9551.52,6686.063999999999,6179.543999999999,0.0,50.0,390.74400000000014,2931.232000000002
2023-12-06,S003,P0013,80,80.0,0.0,184,42.0,5788.8,4052.1599999999994,9319.967999999999,1.457112328767123,50.0,0.0,-3582.6251123287666
2023-12-07,S003,P0013,132,132.0,0.0,0,32.0,9551.52,6686.063999999999,0.0,1.110180821917808,0.0,0.0,9550.409819178083
2023-12-08,S003,P0013,140,140.0,0.0,245,76.0,10130.4,7091.279999999999,12409.739999999998,2.636679452054794,50.0,0.0,-2331.976679452053
2023-12-09,S003,P0013,93,76.0,17.0,122,0.0,5499.36,3849.5519999999997,6179.543999999999,0.0,50.0,1107.1080000000004,-1837.2919999999995
2023-12-10,S003,P0013,149,149.0,0.0,0,96.0,10781.64,7547.147999999999,0.0,3.3305424657534237,0.0,0.0,10778.309457534246
2023-12-11,S003,P0013,94,94.0,0.0,245,124.0,6801.84,4761.288,12409.739999999998,4.301950684931506,50.0,0.0,-5662.20195068493
2023-12-12,S003,P0013,137,124.0,13.0,0,0.0,8972.64,6280.847999999999,0.0,0.0,0.0,846.6120000000003,8126.027999999999
2023-12-13,S003,P0013,117,117.0,0.0,184,128.0,8466.12,5926.284,9319.967999999999,4.440723287671232,50.0,0.0,-908.2887232876692
2023-12-14,S003,P0013,102,102.0,0.0,122,26.0,7380.72,5166.503999999999,6179.543999999999,0.9020219178082189,50.0,0.0,1150.273978082193
2023-12-15,S003,P0013,105,105.0,0.0,122,105.0,7597.8,5318.459999999999,6179.543999999999,3.6427808219178073,50.0,0.0,1364.6132191780835
2023-12-16,S003,P0013,152,152.0,0.0,0,75.0,10998.72,7699.103999999999,0.0,2.6019863013698625,0.0,0.0,10996.11801369863
2023-12-17,S003,P0013,152,152.0,0.0,245,45.0,10998.72,7699.103999999999,12409.739999999998,1.5611917808219176,50.0,0.0,-1462.5811917808205
2023-12-18,S003,P0013,106,45.0,61.0,122,0.0,3256.2,2279.3399999999997,6179.543999999999,0.0,50.0,3972.564000000001,-6945.908
2023-12-19,S003,P0013,116,116.0,0.0,0,129.0,8393.76,5875.632,0.0,4.475416438356163,0.0,0.0,8389.284583561644
2023-12-20,S003,P0013,15,15.0,0.0,122,236.0,1085.4,759.7799999999999,6179.543999999999,8.187583561643834,50.0,0.0,-5152.331583561643
2023-12-21,S003,P0013,153,153.0,0.0,0,83.0,11071.08,7749.755999999999,0.0,2.8795315068493146,0.0,0.0,11068.20046849315
2023-12-22,S003,P0013,125,125.0,0.0,245,80.0,9045.0,6331.499999999999,12409.739999999998,2.77545205479452,50.0,0.0,-3417.515452054793
2023-12-23,S003,P0013,141,80.0,61.0,122,0.0,5788.8,4052.1599999999994,6179.543999999999,0.0,50.0,3972.564000000001,-4413.308
2023-12-24,S003,P0013,157,157.0,0.0,0,88.0,11360.52,7952.363999999999,0.0,3.052997260273972,0.0,0.0,11357.467002739726
2023-12-25,S003,P0013,129,129.0,0.0,245,81.0,9334.44,6534.107999999999,12409.739999999998,2.8101452054794516,50.0,0.0,-3128.1101452054772
2023-12-26,S003,P0013,55,55.0,0.0,122,26.0,3979.8,2785.8599999999997,6179.543999999999,0.9020219178082189,50.0,0.0,-2250.646021917807
2023-12-27,S003,P0013,85,85.0,0.0,0,186.0,6150.6,4305.419999999999,0.0,6.452926027397259,0.0,0.0,6144.147073972603
2023-12-28,S003,P0013,92,92.0,0.0,122,216.0,6657.12,4659.9839999999995,6179.543999999999,7.493720547945204,50.0,0.0,420.08227945205545
2023-12-29,S003,P0013,45,45.0,0.0,122,171.0,3256.2,2279.3399999999997,6179.543999999999,5.932528767123286,50.0,0.0,-2979.2765287671227
2023-12-30,S003,P0013,72,72.0,0.0,0,221.0,5209.92,3646.9439999999995,0.0,7.667186301369862,0.0,0.0,5202.25281369863
2023-12-31,S003,P0013,105,105.0,0.0,122,238.0,7597.8,5318.459999999999,6179.543999999999,8.256969863013698,50.0,0.0,1359.9990301369871
2024-01-01,S003,P0013,67,67.0,0.0,0,171.0,4848.12,3393.6839999999997,0.0,5.932528767123286,0.0,0.0,4842.187471232876
2024-01-02,S003,P0013,82,82.0,0.0,122,211.0,5933.5199999999995,4153.464,6179.543999999999,7.3202547945205465,50.0,0.0,-303.34425479451966
2024-01-03,S003,P0013,36,36.0,0.0,122,175.0,2604.96,1823.4719999999998,6179.543999999999,6.071301369863012,50.0,0.0,-3630.655301369862
2024-01-04,S003,P0013,85,85.0,0.0,0,212.0,6150.6,4305.419999999999,0.0,7.354947945205478,0.0,0.0,6143.2450520547945
2024-01-05,S003,P0013,95,95.0,0.0,122,239.0,6874.2,4811.94,6179.543999999999,8.291663013698628,50.0,0.0,636.3643369863021
2024-01-06,S003,P0013,90,90.0,0.0,0,149.0,6512.4,4558.679999999999,0.0,5.169279452054793,0.0,0.0,6507.230720547945
2024-01-07,S003,P0013,140,140.0,0.0,122,131.0,10130.4,7091.279999999999,6179.543999999999,4.544802739726026,50.0,0.0,3896.3111972602746
2024-01-08,S003,P0013,69,69.0,0.0,122,62.0,4992.84,3494.9879999999994,6179.543999999999,2.150975342465753,50.0,0.0,-1238.854975342465
2024-01-09,S003,P0013,162,162.0,0.0,122,22.0,11722.32,8205.624,6179.543999999999,0.763249315068493,50.0,0.0,5492.012750684932
2024-01-10,S003,P0013,117,117.0,0.0,122,27.0,8466.12,5926.284,6179.543999999999,0.9367150684931504,50.0,0.0,2235.639284931509
2024-01-11,S003,P0013,83,83.0,0.0,122,66.0,6005.88,4204.115999999999,6179.543999999999,2.289747945205479,50.0,0.0,-225.95374794520467
2024-01-12,S003,P0013,88,88.0,0.0,122,100.0,6367.68,4457.375999999999,6179.543999999999,3.4693150684931497,50.0,0.0,134.66668493150792
2024-01-13,S003,P0013,124,124.0,0.0,0,98.0,8972.64,6280.847999999999,0.0,3.3999287671232867,0.0,0.0,8969.240071232876
2024-01-14,S003,P0013,151,151.0,0.0,245,69.0,10926.36,7648.451999999999,12409.739999999998,2.3938273972602735,50.0,0.0,-1535.7738273972573
2024-01-15,S003,P0013,87,69.0,18.0,122,0.0,4992.84,3494.9879999999994,6179.543999999999,0.0,50.0,1172.2320000000004,-2408.9359999999997
2024-01-16,S003,P0013,148,148.0,0.0,0,97.0,10709.28,7496.495999999999,0.0,3.3652356164383552,0.0,0.0,10705.914764383562
2024-01-17,S003,P0013,144,144.0,0.0,245,75.0,10419.84,7293.887999999999,12409.739999999998,2.6019863013698625,50.0,0.0,-2042.5019863013677
2024-01-18,S003,P0013,111,75.0,36.0,122,0.0,5427.0,3798.8999999999996,6179.543999999999,0.0,50.0,2344.464000000001,-3147.008
2024-01-19,S003,P0013,137,137.0,0.0,0,108.0,9913.32,6939.324,0.0,3.746860273972602,0.0,0.0,9909.573139726028
2024-01-20,S003,P0013,206,206.0,0.0,184,24.0,14906.16,10434.311999999998,9319.967999999999,0.8326356164383559,50.0,0.0,5535.359364383563
2024-01-21,S003,P0013,112,24.0,88.0,245,0.0,1736.6399999999999,1215.648,12409.739999999998,0.0,50.0,5730.912000000002,-16454.012000000002
2024-01-22,S003,P0013,174,174.0,0.0,0,10.0,12590.64,8813.447999999999,0.0,0.346931506849315,0.0,0.0,12590.29306849315
2024-01-23,S003,P0013,57,57.0,0.0,122,198.0,4124.5199999999995,2887.1639999999998,6179.543999999999,6.8692438356164365,50.0,0.0,-2111.893243835616
2024-01-24,S003,P0013,70,70.0,0.0,122,128.0,5065.2,3545.6399999999994,6179.543999999999,4.440723287671232,50.0,0.0,-1168.7847232876702
2024-01-25,S003,P0013,220,220.0,0.0,0,30.0,15919.2,11143.439999999999,0.0,1.040794520547945,0.0,0.0,15918.159205479453
2024-01-26,S003,P0013,52,52.0,0.0,184,100.0,3762.72,2633.9039999999995,9319.967999999999,3.4693150684931497,50.0,0.0,-5610.717315068492
2024-01-27,S003,P0013,152,100.0,52.0,122,0.0,7236.0,5065.2,6179.543999999999,0.0,50.0,3386.4480000000012,-2379.992
2024-01-28,S003,P0013,121,121.0,0.0,122,63.0,8755.56,6128.891999999999,6179.543999999999,2.1856684931506845,50.0,0.0,2523.8303315068497
2024-01-29,S003,P0013,109,109.0,0.0,122,76.0,7887.24,5521.067999999999,6179.543999999999,2.636679452054794,50.0,0.0,1655.0593205479463
2024-01-30,S003,P0013,121,121.0,0.0,122,77.0,8755.56,6128.891999999999,6179.543999999999,2.6713726027397255,50.0,0.0,2523.3446273972604
2023-10-31,S003,P0014,68,68.0,0.0,59,289.4715568862275,6375.0,4462.5,3871.875,13.011349945656631,50.0,0.0,2440.1136500543435
2023-11-01,S003,P0014,107,107.0,0.0,59,182.47155688622752,10031.25,7021.875,3871.875,8.201846520999096,50.0,0.0,6101.1731534790015
2023-11-02,S003,P0014,67,67.0,0.0,119,174.47155688622752,6281.25,4396.875,7809.375,7.842257479903206,50.0,0.0,-1585.9672574799033
2023-11-03,S003,P0014,59,59.0,0.0,59,174.47155688622752,5531.25,3871.875,3871.875,7.842257479903206,50.0,0.0,1601.5327425200967
2023-11-04,S003,P0014,185,185.0,0.0,59,108.47155688622752,17343.75,12140.625,3871.875,4.87564789086211,50.0,0.0,13416.999352109138
2023-11-05,S003,P0014,120,120.0,0.0,178,47.47155688622752,11250.0,7875.0,11681.25,2.1337814525059455,50.0,0.0,-483.3837814525068
2023-11-06,S003,P0014,68,68.0,0.0,119,38.47155688622752,6375.0,4462.5,7809.375,1.729243781273069,50.0,0.0,-1486.104243781273
2023-11-07,S003,P0014,122,122.0,0.0,59,94.47155688622752,11437.5,8006.25,3871.875,4.246367068944302,50.0,0.0,7511.378632931055
2023-11-08,S003,P0014,213,213.0,0.0,119,0.4715568862275177,19968.75,13978.125,7809.375,0.02119583606758962,50.0,0.0,12109.353804163933
2023-11-09,S003,P0014,157,59.47155688622752,97.52844311377248,238,0.0,5575.45845808383,3902.8209206586807,15618.75,0.0,50.0,8228.962387724554,-18322.253929640723
2023-11-10,S003,P0014,146,119.0,27.0,59,0.0,11156.25,7809.375,3871.875,0.0,50.0,2278.125,4956.25
2023-11-11,S003,P0014,200,200.0,0.0,119,38.0,18750.0,13125.0,7809.375,1.7080479452054793,50.0,0.0,10888.916952054795
2023-11-12,S003,P0014,192,97.0,95.0,178,0.0,9093.75,6365.625,11681.25,0.0,50.0,8015.625,-10653.125
2023-11-13,S003,P0014,103,103.0,0.0,119,16.0,9656.25,6759.375,7809.375,0.7191780821917808,50.0,0.0,1796.1558219178078
2023-11-14,S003,P0014,182,182.0,0.0,119,12.0,17062.5,11943.75,7809.375,0.5393835616438356,50.0,0.0,9202.585616438355
2023-11-15,S003,P0014,171,131.0,40.0,119,0.0,12281.25,8596.875,7809.375,0.0,50.0,3375.0,1046.875
2023-11-16,S003,P0014,116,116.0,0.0,178,3.0,10875.0,7612.5,11681.25,0.1348458904109589,50.0,0.0,-856.3848458904104
2023-11-17,S003,P0014,109,109.0,0.0,119,13.0,10218.75,7153.125,7809.375,0.584332191780822,50.0,0.0,2358.790667808219
2023-11-18,S003,P0014,80,80.0,0.0,119,111.0,7500.0,5250.0,7809.375,4.98929794520548,50.0,0.0,-364.3642979452052
2023-11-19,S003,P0014,96,96.0,0.0,59,134.0,9000.0,6300.0,3871.875,6.023116438356165,50.0,0.0,5072.101883561643
2023-11-20,S003,P0014,113,113.0,0.0,119,140.0,10593.75,7415.625,7809.375,6.292808219178082,50.0,0.0,2728.0821917808216
2023-11-21,S003,P0014,101,101.0,0.0,119,98.0,9468.75,6628.125,7809.375,4.404965753424658,50.0,0.0,1604.9700342465758
